time,ds0,ds1,ds2,ds3,ds4,ds5,ds6,ds7,ls0,ls1,ls2,ls3,ls4,ls5,ls6,ls7,ds_f0,ds_f1,ds_f2,ds_f3,ds_f4,ds_f5,ds_f6,ds_f7,ls_f0,ls_f1,ls_f2,ls_f3,ls_f4,ls_f5,ls_f6,ls_f7,phil,phir
0.352,0.2134774192623073,0.2276264582939388,0.2627481493049952,0.19538413919813327,0.21957069806878549,0.18209915828450454,0.20222681447785407,0.20459354978030395,0.0,0.0,0.0,2.0623218475969116,1.939747948560749,1.503209333843886,1.96923408132803,2.1319908943379042,0.20787490001391157,0.21590538259931352,0.279342787121532,0.2022548588319498,0.20749396640720102,0.2100518746365691,0.21367519658465914,0.20787511645828882,0.03196260509154754,0.0,0.0,1.8622849180488044,1.982886302530171,1.4996177351571216,1.930240644274648,2.2640339858161456,4.700910916081389,2.540360417412031
0.384,0.19968801805661873,0.22220001825763647,0.2590937560792379,0.21277113138170797,0.20694521531281823,0.22002932333198047,0.20993091673219808,0.22410713316812986,0.0,0.0,0.0,2.1802608798895204,1.9211407993130671,1.497883014158634,1.9785128846371696,1.9963100184196263,0.20597586646858326,0.21721485434914944,0.2766210612900833,0.20621244059074514,0.2062550882848464,0.2086168780504488,0.21322264232106716,0.20968534964130314,0.009096697910231873,0.0,0.0,1.9574073094179585,1.9609556452892896,1.4980536904798964,1.9462374197749501,2.1860266707600364,4.626214888652221,2.5175718278974126
0.41600000000000004,0.1919793595395545,0.22490831612792486,0.26977427975959506,0.22978524320630356,0.20827241216031778,0.20266190273946047,0.2249513954313666,0.2104017414149704,0.0,0.0,0.0,2.2579448397496047,1.8831531876321226,1.5337204427675981,2.029069407321294,1.9883846615131777,0.20197523181251395,0.21969788657714373,0.2721472292744772,0.2131898642795093,0.20626871950487766,0.2062666505246286,0.2134241801274218,0.2107186079953407,0.0,0.0,0.0,2.0597193001958063,1.938935008922352,1.5105559874779177,1.9712740266092132,2.1223286887547244,4.56850834109059,2.509590561352609
0.448,0.22294731526911377,0.21030252220299844,0.27598743474820336,0.20765758594475617,0.20466983110157044,0.21598806243881488,0.20258694426509857,0.2015705126357521,0.0,0.0,0.0,2.376516603519379,1.8711270531669426,1.5152490330786272,2.061680955286955,1.8558050370949066,0.2081249810684617,0.22024255573493878,0.2696203338440798,0.21240933378181684,0.20576269189474808,0.20562256761830078,0.20945548177284734,0.20873866970805946,0.0,0.0,0.0,2.168723369805657,1.9147048326399356,1.5126114180710364,1.9975810846021183,2.039277980050738,4.481290109403258,2.5161832809007922
0.48,0.2141306323143643,0.19699895495930403,0.2583407454050737,0.20355317439273385,0.20911233821069417,0.2176962283610582,0.22722675518270147,0.2438551637838272,0.0,0.0,0.0,2.5178109900627135,1.8494081603554047,1.5760504691209163,2.109792097649905,1.8321664159736335,0.20844454888839176,0.21640725396836052,0.26518887305942107,0.20983025482472697,0.2097140989708372,0.2076949350311637,0.2133845652178438,0.2169056201565967,0.0,0.0,0.0,2.278971032163626,1.892915429805657,1.5252224585939325,2.0296578852446707,1.9609314054678495,4.410890729551676,2.502014879594396
0.512,0.2199848553001162,0.214962473427287,0.26726921618161337,0.21814946378755304,0.20352390622551286,0.20676719456354717,0.21237033281915615,0.2125370182190011,0.0,0.0,0.0,2.5864917483072802,1.8429024443193296,1.5171802308832674,2.091276856117029,1.7373704615430188,0.2097460360959535,0.21387445699503016,0.26609308643474466,0.2143833197426109,0.2065047406021827,0.2126285422869722,0.21541326888610418,0.21849431384433612,0.0,0.0,0.0,2.3838050123056993,1.8735463289573733,1.5280166380018088,2.05406644020247,1.8820073189088724,4.332293739383145,2.4934638749825875
0.544,0.19180074941902883,0.2035211833181604,0.2675703075038068,0.2124881171815965,0.22141398527334938,0.22147379774707654,0.22367210200551724,0.19689139279186327,0.0,0.0,0.0,2.5595011033626602,1.8124339191795373,1.5493646379155896,2.1280739050072937,1.644028005498058,0.20816858236843552,0.21013869000713498,0.26778839671965843,0.21432671690258864,0.20939849459428891,0.21291743716999142,0.218161505940768,0.21305116576908278,0.0,0.0,0.0,2.4596530570003274,1.8518049529306673,1.5383129627531997,2.0839786442764954,1.8115509163245587,4.26545524722933,2.4958698911201584
0.5760000000000001,0.20945442919042634,0.2184768297214596,0.2656079068741909,0.21723084824906624,0.2263069685494679,0.20060372315885208,0.22046696271607558,0.21385442369195495,0.0,0.0,0.0,2.599495759866052,1.789542412184251,1.5235367446214902,2.1782215167333128,1.5671214652549834,0.2116635962986099,0.20885239272584188,0.26695512214257766,0.21181583791114117,0.21300540587211897,0.21250580125386978,0.21726461939770977,0.21374170222447972,0.0,0.0,0.0,2.527963241023617,1.833082797841093,1.5362762231239782,2.113809066158899,1.72729827707292,4.179827165905891,2.496487877123941
0.608,0.21629461293988558,0.2134202362767054,0.2358337498082127,0.22119332952001872,0.21271138763496694,0.1944786519204594,0.22566284319427415,0.19774768640997978,0.0,0.0,0.0,2.566872124200207,1.8095787467340856,1.5591920853994676,2.187641508201742,1.4660230251327162,0.21033305583276424,0.2094759355405833,0.25892438515457955,0.21452298662619365,0.21461371717879824,0.20820391915019867,0.22187979918354492,0.21297713697932527,0.0,0.0,0.0,2.5660343451597827,1.8207731365545219,1.5450648335881463,2.139001176741856,1.649341874680482,4.110608498152555,2.496939144686931
0.64,0.21802342762403024,0.20165054761617934,0.24093883282761855,0.20489049887773242,0.21292036957397015,0.23734891755128626,0.2156623665043617,0.2126220992919593,0.0,0.0,0.0,2.5364186696742586,1.783436462733915,1.570569972626999,2.2472760511891896,1.3863995149573853,0.21111161489469743,0.21040625407195832,0.25544400263908845,0.21479045152319337,0.21537532345145344,0.21213445698824432,0.21956692144787698,0.20673052408095166,0.0,0.0,0.0,2.5697558810820915,1.8075787970302237,1.5439687342893627,2.1664979674497133,1.5601884944772322,4.023226622871489,2.501568097482927
