time,mode,state,x,y,theta,error
26.18,SQUARE,Square Forward,0.102,0.023,-3.340,0.105
26.21,SQUARE,Square Forward,0.100,0.023,-3.340,0.103
26.24,SQUARE,Square Forward,0.098,0.023,-3.340,0.101
26.27,SQUARE,Square Forward,0.096,0.024,-3.340,0.099
26.30,SQUARE,Square Forward,0.095,0.024,-3.340,0.098
26.34,SQUARE,Square Forward,0.093,0.025,-3.340,0.096
26.37,SQUARE,Square Forward,0.091,0.025,-3.340,0.094
26.40,SQUARE,Square Forward,0.089,0.025,-3.340,0.092
26.43,SQUARE,Square Forward,0.087,0.026,-3.340,0.091
26.46,SQUARE,Square Forward,0.085,0.026,-3.340,0.089
26.50,SQUARE,Square Forward,0.083,0.027,-3.340,0.087
26.53,SQUARE,Square Forward,0.081,0.027,-3.340,0.085
26.56,SQUARE,Square Forward,0.079,0.027,-3.340,0.084
26.59,SQUARE,Square Forward,0.077,0.028,-3.340,0.082
26.62,SQUARE,Square Forward,0.075,0.028,-3.340,0.080
26.66,SQUARE,Square Forward,0.073,0.029,-3.340,0.079
26.69,SQUARE,Square Forward,0.071,0.029,-3.340,0.077
26.72,SQUARE,Square Forward,0.069,0.029,-3.340,0.075
26.75,SQUARE,Square Forward,0.068,0.030,-3.340,0.074
26.78,SQUARE,Square Forward,0.066,0.030,-3.340,0.072
26.82,SQUARE,Square Forward,0.064,0.030,-3.340,0.071
26.85,SQUARE,Square Forward,0.062,0.031,-3.340,0.069
26.88,SQUARE,Square Forward,0.060,0.031,-3.340,0.067
26.91,SQUARE,Square Forward,0.058,0.032,-3.340,0.066
26.94,SQUARE,Square Forward,0.056,0.032,-3.340,0.064
26.98,SQUARE,Square Forward,0.054,0.032,-3.340,0.063
27.01,SQUARE,Square Forward,0.052,0.033,-3.340,0.062
27.04,SQUARE,Square Forward,0.050,0.033,-3.340,0.060
27.07,SQUARE,Square Forward,0.048,0.034,-3.340,0.059
27.10,SQUARE,Square Forward,0.046,0.034,-3.340,0.057
27.14,SQUARE,Square Forward,0.044,0.034,-3.340,0.056
27.17,SQUARE,Square Forward,0.042,0.035,-3.340,0.055
27.20,SQUARE,Square Forward,0.041,0.035,-3.340,0.054
27.23,SQUARE,Square Forward,0.039,0.036,-3.340,0.052
27.26,SQUARE,Square Forward,0.037,0.036,-3.340,0.051
27.30,SQUARE,Square Forward,0.035,0.036,-3.340,0.050
27.33,SQUARE,Square Forward,0.033,0.037,-3.340,0.049
27.36,SQUARE,Square Forward,0.031,0.037,-3.340,0.048
27.39,SQUARE,Square Forward,0.029,0.037,-3.340,0.047
27.42,SQUARE,Square Forward,0.027,0.038,-3.340,0.046
27.46,SQUARE,Square Forward,0.025,0.038,-3.340,0.046
27.49,SQUARE,Square Forward,0.023,0.039,-3.340,0.045
27.52,SQUARE,Square Forward,0.021,0.039,-3.340,0.044
27.55,SQUARE,Square Forward,0.019,0.039,-3.340,0.044
27.58,SQUARE,Square Forward,0.017,0.040,-3.340,0.043
27.62,SQUARE,Square Forward,0.015,0.040,-3.340,0.043
27.65,SQUARE,Square Forward,0.014,0.041,-3.340,0.043
27.68,SQUARE,Square Forward,0.012,0.041,-3.340,0.043
27.71,SQUARE,Square Forward,0.010,0.041,-3.340,0.042
27.74,SQUARE,Square Forward,0.008,0.042,-3.340,0.042
27.78,SQUARE,Square Forward,0.006,0.042,-3.340,0.043
27.81,SQUARE,Square Forward,0.004,0.043,-3.340,0.043
27.84,SQUARE,Square Forward,0.002,0.043,-3.340,0.043
27.87,SQUARE,Square Forward,0.000,0.043,-3.340,0.043
27.90,SQUARE,Square Forward,-0.002,0.044,-3.340,0.044
27.94,SQUARE,Square Forward,-0.004,0.044,-3.340,0.044
27.97,SQUARE,Square Forward,-0.006,0.044,-3.340,0.045
28.00,SQUARE,Square Forward,-0.008,0.045,-3.340,0.046
28.03,SQUARE,Square Forward,-0.010,0.045,-3.340,0.046
28.06,SQUARE,Square Forward,-0.012,0.046,-3.340,0.047
28.10,SQUARE,Square Forward,-0.013,0.046,-3.340,0.048
28.13,SQUARE,Square Forward,-0.015,0.046,-3.340,0.049
28.16,SQUARE,Square Forward,-0.017,0.047,-3.340,0.050
28.19,SQUARE,Square Forward,-0.019,0.047,-3.340,0.051
28.22,SQUARE,Square Forward,-0.021,0.048,-3.340,0.052
28.26,SQUARE,Square Forward,-0.023,0.048,-3.340,0.053
28.29,SQUARE,Square Forward,-0.025,0.048,-3.340,0.054
28.32,SQUARE,Square Forward,-0.027,0.049,-3.340,0.056
28.35,SQUARE,Square Forward,-0.029,0.049,-3.340,0.057
28.38,SQUARE,Square Forward,-0.031,0.050,-3.340,0.058
28.42,SQUARE,Square Forward,-0.033,0.050,-3.340,0.060
28.45,SQUARE,Square Forward,-0.035,0.050,-3.340,0.061
28.48,SQUARE,Square Forward,-0.037,0.051,-3.340,0.063
28.51,SQUARE,Square Forward,-0.039,0.051,-3.340,0.064
28.54,SQUARE,Square Forward,-0.041,0.051,-3.340,0.065
28.58,SQUARE,Square Forward,-0.042,0.052,-3.340,0.067
28.61,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.375,0.067
28.64,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.410,0.067
28.67,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.445,0.067
28.70,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.480,0.067
28.74,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.515,0.067
28.77,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.549,0.067
28.80,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.584,0.067
28.83,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.619,0.067
28.86,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.654,0.067
28.90,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.689,0.067
28.93,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.724,0.067
28.96,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.758,0.067
28.99,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.793,0.067
29.02,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.828,0.067
29.06,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.863,0.067
29.09,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.898,0.067
29.12,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.933,0.067
29.15,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.967,0.067
29.18,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.002,0.067
29.22,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.037,0.067
29.25,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.072,0.067
29.28,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.107,0.067
29.31,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.142,0.067
29.34,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.176,0.067
29.38,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.211,0.067
29.41,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.246,0.067
29.44,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.281,0.067
29.47,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.316,0.067
29.50,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.351,0.067
29.54,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.385,0.067
29.57,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.420,0.067
29.60,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.455,0.067
29.63,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.490,0.067
29.66,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.525,0.067
29.70,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.560,0.067
29.73,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.594,0.067
29.76,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.629,0.067
29.79,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.664,0.067
29.82,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.699,0.067
29.86,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.734,0.067
29.89,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.769,0.067
29.92,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.803,0.067
29.95,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.838,0.067
29.98,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.873,0.067
30.02,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.908,0.067
30.05,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.943,0.067
30.08,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.978,0.067
