time,mode,state,x,y,theta,error
27.17,Line_Following,Line Straight,0.649,0.529,-0.972,0.837
27.2,Line_Following,Line Straight,0.65,0.528,-0.972,0.837
27.23,Line_Following,Line Right,0.65,0.527,-0.984,0.837
27.26,Line_Following,Line Search,0.65,0.527,-1.019,0.837
27.3,Line_Following,Line Straight,0.651,0.526,-1.019,0.837
27.33,Line_Following,Line Straight,0.652,0.524,-1.019,0.837
27.36,Line_Following,Line Straight,0.653,0.522,-1.019,0.836
27.39,Line_Following,Line Right,0.653,0.522,-1.031,0.836
27.42,Line_Following,Line Right,0.653,0.522,-1.043,0.836
27.46,Line_Following,Line Right,0.653,0.522,-1.056,0.836
27.49,Line_Following,Line Straight,0.654,0.52,-1.056,0.836
27.52,Line_Following,Line Right,0.654,0.52,-1.068,0.836
27.55,Line_Following,Line Straight,0.655,0.518,-1.068,0.836
27.58,Line_Following,Line Right,0.656,0.518,-1.08,0.836
27.62,Line_Following,Line Right,0.656,0.518,-1.092,0.836
27.65,Line_Following,Line Right,0.656,0.518,-1.104,0.836
27.68,Line_Following,Line Straight,0.657,0.516,-1.104,0.835
27.71,Line_Following,Line Right,0.657,0.516,-1.116,0.835
27.74,Line_Following,Line Search,0.657,0.516,-1.151,0.835
27.78,Line_Following,Line Straight,0.657,0.514,-1.151,0.835
27.81,Line_Following,Line Straight,0.658,0.513,-1.151,0.834
27.84,Line_Following,Line Right,0.658,0.512,-1.164,0.834
27.87,Line_Following,Line Search,0.658,0.512,-1.198,0.834
27.9,Line_Following,Line Right,0.658,0.512,-1.211,0.834
27.94,Line_Following,Line Straight,0.659,0.51,-1.211,0.834
27.97,Line_Following,Line Straight,0.66,0.509,-1.211,0.833
28.0,Line_Following,Line Right,0.66,0.508,-1.223,0.833
28.03,Line_Following,Line Right,0.66,0.508,-1.235,0.833
28.06,Line_Following,Line Right,0.66,0.508,-1.247,0.833
28.1,Line_Following,Line Right,0.66,0.508,-1.259,0.833
28.13,Line_Following,Line Right,0.66,0.508,-1.271,0.833
28.16,Line_Following,Line Right,0.66,0.508,-1.284,0.833
28.19,Line_Following,Line Straight,0.661,0.506,-1.284,0.832
28.22,Line_Following,Line Right,0.661,0.506,-1.296,0.832
28.26,Line_Following,Line Right,0.661,0.506,-1.308,0.832
28.29,Line_Following,Line Straight,0.661,0.504,-1.308,0.831
28.32,Line_Following,Line Right,0.661,0.504,-1.32,0.831
28.35,Line_Following,Line Right,0.661,0.503,-1.332,0.831
28.38,Line_Following,Line Straight,0.662,0.501,-1.332,0.83
28.42,Line_Following,Line Right,0.662,0.501,-1.345,0.83
28.45,Line_Following,Line Search,0.662,0.501,-1.379,0.83
28.48,Line_Following,Line Right,0.662,0.501,-1.392,0.83
28.51,Line_Following,Line Straight,0.662,0.499,-1.392,0.829
28.54,Line_Following,Line Right,0.662,0.499,-1.404,0.829
28.58,Line_Following,Line Right,0.662,0.499,-1.416,0.829
28.61,Line_Following,Line Right,0.662,0.499,-1.428,0.829
28.64,Line_Following,Line Right,0.662,0.499,-1.44,0.829
28.67,Line_Following,Line Straight,0.662,0.497,-1.44,0.828
28.7,Line_Following,Line Right,0.662,0.497,-1.453,0.828
28.74,Line_Following,Line Right,0.662,0.496,-1.465,0.828
28.77,Line_Following,Line Straight,0.663,0.494,-1.465,0.827
28.8,Line_Following,Line Right,0.663,0.494,-1.477,0.827
28.83,Line_Following,Line Right,0.663,0.494,-1.489,0.827
28.86,Line_Following,Line Right,0.663,0.494,-1.501,0.827
28.9,Line_Following,Line Right,0.663,0.494,-1.514,0.827
28.93,Line_Following,Line Right,0.663,0.494,-1.526,0.826
28.96,Line_Following,Line Right,0.663,0.494,-1.538,0.826
28.99,Line_Following,Line Right,0.663,0.493,-1.55,0.826
29.02,Line_Following,Line Right,0.663,0.493,-1.562,0.826
29.06,Line_Following,Line Straight,0.663,0.491,-1.562,0.825
29.09,Line_Following,Line Right,0.663,0.491,-1.575,0.825
29.12,Line_Following,Line Right,0.663,0.491,-1.587,0.825
29.15,Line_Following,Line Right,0.663,0.491,-1.599,0.825
29.18,Line_Following,Line Straight,0.663,0.489,-1.599,0.824
29.22,Line_Following,Line Right,0.663,0.489,-1.611,0.823
29.25,Line_Following,Line Right,0.663,0.489,-1.623,0.823
29.28,Line_Following,Line Right,0.663,0.488,-1.635,0.823
29.31,Line_Following,Line Right,0.663,0.488,-1.648,0.823
29.34,Line_Following,Line Right,0.663,0.488,-1.66,0.823
29.38,Line_Following,Line Right,0.663,0.488,-1.672,0.823
29.41,Line_Following,Line Right,0.663,0.488,-1.684,0.823
29.44,Line_Following,Line Straight,0.662,0.486,-1.684,0.822
29.47,Line_Following,Line Right,0.662,0.486,-1.696,0.821
29.5,Line_Following,Line Right,0.662,0.486,-1.709,0.821
29.54,Line_Following,Line Right,0.662,0.485,-1.721,0.821
29.57,Line_Following,Line Straight,0.662,0.484,-1.721,0.82
29.6,Line_Following,Line Right,0.662,0.483,-1.733,0.82
29.63,Line_Following,Line Right,0.662,0.483,-1.745,0.82
29.66,Line_Following,Line Right,0.662,0.483,-1.757,0.82
29.7,Line_Following,Line Right,0.662,0.483,-1.77,0.819
29.73,Line_Following,Line Straight,0.662,0.481,-1.77,0.818
29.76,Line_Following,Line Right,0.662,0.481,-1.782,0.818
29.79,Line_Following,Line Straight,0.661,0.479,-1.782,0.816
29.82,Line_Following,Line Right,0.661,0.479,-1.794,0.816
29.86,Line_Following,Line Right,0.661,0.479,-1.806,0.816
29.89,Line_Following,Line Right,0.661,0.479,-1.818,0.816
29.92,Line_Following,Line Right,0.661,0.478,-1.831,0.816
29.95,Line_Following,Line Right,0.661,0.478,-1.843,0.816
29.98,Line_Following,Line Right,0.661,0.478,-1.855,0.816
30.02,Line_Following,Line Right,0.661,0.478,-1.867,0.816
30.05,Line_Following,Line Right,0.661,0.478,-1.879,0.815
30.08,Line_Following,Line Right,0.661,0.478,-1.891,0.815
30.11,Line_Following,Line Straight,0.66,0.476,-1.891,0.814
30.14,Line_Following,Line Right,0.66,0.476,-1.904,0.814
30.18,Line_Following,Line Straight,0.659,0.474,-1.904,0.812
30.21,Line_Following,Line Right,0.659,0.474,-1.916,0.812
30.24,Line_Following,Line Right,0.659,0.474,-1.928,0.812
30.27,Line_Following,Line Right,0.659,0.473,-1.94,0.812
30.3,Line_Following,Line Straight,0.659,0.472,-1.94,0.81
30.34,Line_Following,Line Right,0.659,0.471,-1.952,0.81
30.37,Line_Following,Line Search,0.659,0.471,-1.987,0.81
30.4,Line_Following,Line Right,0.658,0.471,-1.999,0.81
30.43,Line_Following,Line Straight,0.658,0.47,-1.999,0.808
30.46,Line_Following,Line Right,0.658,0.469,-2.012,0.808
30.5,Line_Following,Line Right,0.658,0.469,-2.024,0.808
30.53,Line_Following,Line Right,0.657,0.469,-2.036,0.808
30.56,Line_Following,Line Right,0.657,0.469,-2.048,0.808
30.59,Line_Following,Line Right,0.657,0.469,-2.06,0.807
30.62,Line_Following,Line Straight,0.656,0.467,-2.06,0.806
30.66,Line_Following,Line Right,0.656,0.467,-2.073,0.806
30.69,Line_Following,Line Right,0.656,0.467,-2.085,0.805
30.72,Line_Following,Line Right,0.656,0.467,-2.097,0.805
30.75,Line_Following,Line Straight,0.655,0.465,-2.097,0.803
30.78,Line_Following,Line Straight,0.654,0.463,-2.097,0.802
30.82,Line_Following,Line Straight,0.653,0.462,-2.097,0.8
30.85,Line_Following,Line Right,0.653,0.461,-2.109,0.8
30.88,Line_Following,Line Search,0.653,0.461,-2.144,0.8
30.91,Line_Following,Line Straight,0.652,0.46,-2.144,0.798
30.94,Line_Following,Line Right,0.652,0.46,-2.156,0.798
30.98,Line_Following,Line Right,0.652,0.46,-2.168,0.798
31.01,Line_Following,Line Right,0.652,0.459,-2.181,0.797
31.04,Line_Following,Line Straight,0.651,0.458,-2.181,0.796
31.07,Line_Following,Line Right,0.651,0.458,-2.193,0.796
31.1,Line_Following,Line Right,0.651,0.458,-2.205,0.795
31.14,Line_Following,Line Right,0.65,0.458,-2.217,0.795
31.17,Line_Following,Line Right,0.65,0.457,-2.229,0.795
31.2,Line_Following,Line Straight,0.649,0.456,-2.229,0.793
31.23,Line_Following,Line Straight,0.648,0.454,-2.229,0.791
31.26,Line_Following,Line Straight,0.647,0.453,-2.229,0.789
31.3,Line_Following,Line Right,0.647,0.453,-2.242,0.789
31.33,Line_Following,Line Search,0.647,0.453,-2.276,0.789
31.36,Line_Following,Line Straight,0.645,0.451,-2.276,0.787
31.39,Line_Following,Line Right,0.645,0.451,-2.289,0.787
31.42,Line_Following,Line Straight,0.644,0.45,-2.289,0.785
31.46,Line_Following,Line Right,0.644,0.449,-2.301,0.785
31.49,Line_Following,Line Right,0.644,0.449,-2.313,0.785
31.52,Line_Following,Line Straight,0.642,0.448,-2.313,0.783
31.55,Line_Following,Line Right,0.642,0.448,-2.325,0.783
31.58,Line_Following,Line Straight,0.641,0.446,-2.325,0.781
31.62,Line_Following,Line Right,0.641,0.446,-2.337,0.781
31.65,Line_Following,Line Right,0.641,0.446,-2.35,0.781
31.68,Line_Following,Line Right,0.641,0.446,-2.362,0.781
31.71,Line_Following,Line Straight,0.639,0.445,-2.362,0.779
31.74,Line_Following,Line Straight,0.638,0.443,-2.362,0.777
31.78,Line_Following,Line Right,0.638,0.443,-2.374,0.777
31.81,Line_Following,Line Straight,0.636,0.442,-2.374,0.775
31.84,Line_Following,Line Straight,0.635,0.44,-2.374,0.773
31.87,Line_Following,Line Right,0.635,0.44,-2.386,0.773
31.9,Line_Following,Line Search,0.635,0.44,-2.421,0.773
31.94,Line_Following,Line Straight,0.633,0.439,-2.421,0.771
31.97,Line_Following,Line Straight,0.632,0.438,-2.421,0.769
32.0,Line_Following,Line Right,0.632,0.438,-2.433,0.769
32.03,Line_Following,Line Search,0.632,0.438,-2.468,0.769
32.06,Line_Following,Line Straight,0.63,0.436,-2.468,0.767
32.1,Line_Following,Line Straight,0.629,0.435,-2.468,0.765
32.13,Line_Following,Line Straight,0.627,0.434,-2.468,0.763
32.16,Line_Following,Line Straight,0.626,0.433,-2.468,0.761
32.19,Line_Following,Line Straight,0.624,0.431,-2.468,0.759
32.22,Line_Following,Line Straight,0.623,0.43,-2.468,0.757
32.26,Line_Following,Line Right,0.622,0.43,-2.48,0.757
32.29,Line_Following,Line Right,0.622,0.43,-2.492,0.756
32.32,Line_Following,Line Right,0.622,0.43,-2.505,0.756
32.35,Line_Following,Line Straight,0.621,0.429,-2.505,0.754
32.38,Line_Following,Line Straight,0.619,0.428,-2.505,0.752
32.42,Line_Following,Line Right,0.619,0.428,-2.517,0.752
32.45,Line_Following,Line Search,0.619,0.428,-2.552,0.752
32.48,Line_Following,Line Straight,0.617,0.426,-2.552,0.75
32.51,Line_Following,Line Straight,0.616,0.425,-2.552,0.748
32.54,Line_Following,Line Straight,0.614,0.424,-2.552,0.746
32.58,Line_Following,Line Straight,0.612,0.423,-2.552,0.744
32.61,Line_Following,Line Right,0.612,0.423,-2.564,0.744
32.64,Line_Following,Line Right,0.612,0.423,-2.576,0.744
32.67,Line_Following,Line Straight,0.61,0.422,-2.576,0.742
32.7,Line_Following,Line Straight,0.609,0.421,-2.576,0.74
32.74,Line_Following,Line Straight,0.607,0.42,-2.576,0.738
32.77,Line_Following,Line Straight,0.605,0.419,-2.576,0.736
32.8,Line_Following,Line Straight,0.604,0.418,-2.576,0.734
32.83,Line_Following,Line Right,0.604,0.418,-2.588,0.734
32.86,Line_Following,Line Search,0.604,0.418,-2.623,0.734
32.9,Line_Following,Line Straight,0.602,0.417,-2.623,0.732
32.93,Line_Following,Line Straight,0.6,0.416,-2.623,0.73
32.96,Line_Following,Line Straight,0.599,0.415,-2.623,0.728
32.99,Line_Following,Line Straight,0.597,0.414,-2.623,0.726
33.02,Line_Following,Line Straight,0.595,0.413,-2.623,0.724
33.06,Line_Following,Line Straight,0.593,0.412,-2.623,0.722
33.09,Line_Following,Line Straight,0.592,0.411,-2.623,0.72
33.12,Line_Following,Line Straight,0.59,0.41,-2.623,0.718
33.15,Line_Following,Line Straight,0.588,0.409,-2.623,0.716
33.18,Line_Following,Line Straight,0.587,0.408,-2.623,0.714
33.22,Line_Following,Line Straight,0.585,0.407,-2.623,0.713
33.25,Line_Following,Line Straight,0.583,0.406,-2.623,0.711
33.28,Line_Following,Line Right,0.583,0.406,-2.635,0.71
33.31,Line_Following,Line Search,0.583,0.406,-2.67,0.71
33.34,Line_Following,Line Straight,0.581,0.405,-2.67,0.708
33.38,Line_Following,Line Straight,0.58,0.404,-2.67,0.706
33.41,Line_Following,Line Straight,0.578,0.403,-2.67,0.705
33.44,Line_Following,Line Straight,0.576,0.402,-2.67,0.703
33.47,Line_Following,Line Straight,0.574,0.401,-2.67,0.701
33.5,Line_Following,Line Straight,0.573,0.4,-2.67,0.699
33.54,Line_Following,Line Straight,0.571,0.4,-2.67,0.697
33.57,Line_Following,Line Straight,0.569,0.399,-2.67,0.695
33.6,Line_Following,Line Straight,0.567,0.398,-2.67,0.693
33.63,Line_Following,Line Straight,0.566,0.397,-2.67,0.691
33.66,Line_Following,Line Straight,0.564,0.396,-2.67,0.689
33.7,Line_Following,Line Straight,0.562,0.395,-2.67,0.687
33.73,Line_Following,Line Straight,0.56,0.394,-2.67,0.685
33.76,Line_Following,Line Straight,0.559,0.393,-2.67,0.683
33.79,Line_Following,Line Straight,0.557,0.392,-2.67,0.681
33.82,Line_Following,Line Straight,0.555,0.392,-2.67,0.679
33.86,Line_Following,Line Straight,0.553,0.391,-2.67,0.677
33.89,Line_Following,Line Straight,0.552,0.39,-2.67,0.675
33.92,Line_Following,Line Straight,0.55,0.389,-2.67,0.673
33.95,Line_Following,Line Straight,0.548,0.388,-2.67,0.671
33.98,Line_Following,Line Right,0.548,0.388,-2.682,0.671
34.02,Line_Following,Line Search,0.548,0.388,-2.717,0.671
34.05,Line_Following,Line Straight,0.546,0.387,-2.717,0.669
34.08,Line_Following,Line Straight,0.544,0.386,-2.717,0.667
34.11,Line_Following,Line Straight,0.542,0.385,-2.717,0.665
34.14,Line_Following,Line Straight,0.541,0.385,-2.717,0.664
34.18,Line_Following,Line Straight,0.539,0.384,-2.717,0.662
34.21,Line_Following,Line Straight,0.537,0.383,-2.717,0.66
34.24,Line_Following,Line Straight,0.535,0.382,-2.717,0.658
34.27,Line_Following,Line Straight,0.534,0.381,-2.717,0.656
34.3,Line_Following,Line Straight,0.532,0.381,-2.717,0.654
34.34,Line_Following,Line Straight,0.53,0.38,-2.717,0.652
34.37,Line_Following,Line Straight,0.528,0.379,-2.717,0.65
34.4,Line_Following,Line Straight,0.526,0.378,-2.717,0.648
34.43,Line_Following,Line Straight,0.525,0.377,-2.717,0.646
34.46,Line_Following,Line Straight,0.523,0.377,-2.717,0.644
34.5,Line_Following,Line Straight,0.521,0.376,-2.717,0.642
34.53,Line_Following,Line Straight,0.519,0.375,-2.717,0.64
34.56,Line_Following,Line Straight,0.517,0.374,-2.717,0.638
34.59,Line_Following,Line Straight,0.516,0.373,-2.717,0.637
34.62,Line_Following,Line Straight,0.514,0.372,-2.717,0.635
34.66,Line_Following,Line Straight,0.512,0.372,-2.717,0.633
34.69,Line_Following,Line Straight,0.51,0.371,-2.717,0.631
34.72,Line_Following,Line Straight,0.508,0.37,-2.717,0.629
34.75,Line_Following,Line Straight,0.507,0.369,-2.717,0.627
34.78,Line_Following,Line Straight,0.505,0.368,-2.717,0.625
34.82,Line_Following,Line Straight,0.503,0.368,-2.717,0.623
34.85,Line_Following,Line Straight,0.501,0.367,-2.717,0.621
34.88,Line_Following,Line Straight,0.499,0.366,-2.717,0.619
34.91,Line_Following,Line Straight,0.498,0.365,-2.717,0.617
34.94,Line_Following,Line Straight,0.496,0.364,-2.717,0.615
34.98,Line_Following,Line Straight,0.494,0.364,-2.717,0.613
35.01,Line_Following,Line Straight,0.492,0.363,-2.717,0.611
35.04,Line_Following,Line Straight,0.49,0.362,-2.717,0.61
35.07,Line_Following,Line Straight,0.489,0.361,-2.717,0.608
35.1,Line_Following,Line Straight,0.487,0.36,-2.717,0.606
35.14,Line_Following,Line Straight,0.485,0.36,-2.717,0.604
35.17,Line_Following,Line Straight,0.483,0.359,-2.717,0.602
35.2,Line_Following,Line Straight,0.482,0.358,-2.717,0.6
35.23,Line_Following,Line Straight,0.48,0.357,-2.717,0.598
35.26,Line_Following,Line Straight,0.478,0.356,-2.717,0.596
35.3,Line_Following,Line Straight,0.476,0.355,-2.717,0.594
35.33,Line_Following,Line Straight,0.474,0.355,-2.717,0.592
35.36,Line_Following,Line Straight,0.473,0.354,-2.717,0.59
35.39,Line_Following,Line Straight,0.471,0.353,-2.717,0.588
35.42,Line_Following,Line Straight,0.469,0.352,-2.717,0.587
35.46,Line_Following,Line Straight,0.467,0.351,-2.717,0.585
35.49,Line_Following,Line Straight,0.465,0.351,-2.717,0.583
35.52,Line_Following,Line Straight,0.464,0.35,-2.717,0.581
35.55,Line_Following,Line Straight,0.462,0.349,-2.717,0.579
35.58,Line_Following,Line Straight,0.46,0.348,-2.717,0.577
35.62,Line_Following,Line Straight,0.458,0.347,-2.717,0.575
35.65,Line_Following,Line Straight,0.456,0.347,-2.717,0.573
35.68,Line_Following,Line Straight,0.455,0.346,-2.717,0.571
35.71,Line_Following,Line Straight,0.453,0.345,-2.717,0.569
35.74,Line_Following,Line Straight,0.451,0.344,-2.717,0.567
35.78,Line_Following,Line Straight,0.449,0.343,-2.717,0.565
35.81,Line_Following,Line Straight,0.447,0.342,-2.717,0.563
35.84,Line_Following,Line Straight,0.446,0.342,-2.717,0.562
35.87,Line_Following,Line Straight,0.444,0.341,-2.717,0.56
35.9,Line_Following,Line Straight,0.442,0.34,-2.717,0.558
35.94,Line_Following,Line Straight,0.44,0.339,-2.717,0.556
35.97,Line_Following,Line Straight,0.438,0.338,-2.717,0.554
36.0,Line_Following,Line Straight,0.437,0.338,-2.717,0.552
36.03,Line_Following,Line Straight,0.435,0.337,-2.717,0.55
36.06,Line_Following,Line Straight,0.433,0.336,-2.717,0.548
36.1,Line_Following,Line Straight,0.431,0.335,-2.717,0.546
36.13,Line_Following,Line Straight,0.43,0.334,-2.717,0.544
36.16,Line_Following,Line Straight,0.428,0.334,-2.717,0.542
36.19,Line_Following,Line Straight,0.426,0.333,-2.717,0.541
36.22,Line_Following,Line Straight,0.424,0.332,-2.717,0.539
36.26,Line_Following,Line Straight,0.422,0.331,-2.717,0.537
36.29,Line_Following,Line Straight,0.421,0.33,-2.717,0.535
36.32,Line_Following,Line Straight,0.419,0.33,-2.717,0.533
36.35,Line_Following,Line Straight,0.417,0.329,-2.717,0.531
36.38,Line_Following,Line Straight,0.415,0.328,-2.717,0.529
36.42,Line_Following,Line Straight,0.413,0.327,-2.717,0.527
36.45,Line_Following,Line Straight,0.412,0.326,-2.717,0.525
36.48,Line_Following,Line Straight,0.41,0.325,-2.717,0.523
36.51,Line_Following,Line Straight,0.408,0.325,-2.717,0.521
36.54,Line_Following,Line Straight,0.406,0.324,-2.717,0.519
36.58,Line_Following,Line Straight,0.404,0.323,-2.717,0.518
36.61,Line_Following,Line Straight,0.403,0.322,-2.717,0.516
36.64,Line_Following,Line Straight,0.401,0.321,-2.717,0.514
36.67,Line_Following,Line Straight,0.399,0.321,-2.717,0.512
36.7,Line_Following,Line Straight,0.397,0.32,-2.717,0.51
36.74,Line_Following,Line Straight,0.395,0.319,-2.717,0.508
36.77,Line_Following,Line Straight,0.394,0.318,-2.717,0.506
36.8,Line_Following,Line Straight,0.392,0.317,-2.717,0.504
36.83,Line_Following,Line Straight,0.39,0.317,-2.717,0.502
36.86,Line_Following,Line Straight,0.388,0.316,-2.717,0.5
36.9,Line_Following,Line Straight,0.386,0.315,-2.717,0.499
36.93,Line_Following,Line Straight,0.385,0.314,-2.717,0.497
36.96,Line_Following,Line Straight,0.383,0.313,-2.717,0.495
36.99,Line_Following,Line Straight,0.381,0.312,-2.717,0.493
37.02,Line_Following,Line Straight,0.379,0.312,-2.717,0.491
37.06,Line_Following,Line Straight,0.378,0.311,-2.717,0.489
37.09,Line_Following,Line Straight,0.376,0.31,-2.717,0.487
37.12,Line_Following,Line Straight,0.374,0.309,-2.717,0.485
37.15,Line_Following,Line Straight,0.372,0.308,-2.717,0.483
37.18,Line_Following,Line Straight,0.37,0.308,-2.717,0.481
37.22,Line_Following,Line Left,0.37,0.308,-2.705,0.481
37.25,Line_Following,Line Search,0.37,0.308,-2.74,0.481
37.28,Line_Following,Line Left,0.37,0.308,-2.727,0.481
37.31,Line_Following,Line Left,0.37,0.307,-2.715,0.481
37.34,Line_Following,Line Left,0.37,0.307,-2.703,0.481
37.38,Line_Following,Line Left,0.37,0.307,-2.691,0.481
37.41,Line_Following,Line Straight,0.368,0.306,-2.691,0.479
37.44,Line_Following,Line Left,0.368,0.306,-2.679,0.479
37.47,Line_Following,Line Left,0.368,0.306,-2.666,0.479
37.5,Line_Following,Line Straight,0.366,0.305,-2.666,0.477
37.54,Line_Following,Line Straight,0.364,0.305,-2.666,0.475
37.57,Line_Following,Line Left,0.364,0.304,-2.654,0.475
37.6,Line_Following,Line Search,0.364,0.304,-2.689,0.475
37.63,Line_Following,Line Left,0.364,0.304,-2.677,0.474
37.66,Line_Following,Line Left,0.364,0.304,-2.665,0.474
37.7,Line_Following,Line Left,0.364,0.304,-2.653,0.474
37.73,Line_Following,Line Left,0.363,0.304,-2.64,0.474
37.76,Line_Following,Line Straight,0.362,0.303,-2.64,0.472
37.79,Line_Following,Line Left,0.362,0.303,-2.628,0.472
37.82,Line_Following,Line Left,0.361,0.303,-2.616,0.472
37.86,Line_Following,Line Straight,0.36,0.302,-2.616,0.47
37.89,Line_Following,Line Straight,0.358,0.301,-2.616,0.468
37.92,Line_Following,Line Left,0.358,0.301,-2.604,0.468
37.95,Line_Following,Line Search,0.358,0.301,-2.639,0.468
37.98,Line_Following,Line Left,0.358,0.301,-2.626,0.468
38.02,Line_Following,Line Left,0.358,0.301,-2.614,0.467
38.05,Line_Following,Line Left,0.358,0.301,-2.602,0.467
38.08,Line_Following,Line Left,0.357,0.301,-2.59,0.467
38.11,Line_Following,Line Left,0.357,0.301,-2.578,0.467
38.14,Line_Following,Line Straight,0.356,0.3,-2.578,0.465
38.18,Line_Following,Line Left,0.356,0.3,-2.565,0.465
38.21,Line_Following,Line Left,0.355,0.299,-2.553,0.465
38.24,Line_Following,Line Left,0.355,0.299,-2.541,0.465
38.27,Line_Following,Line Straight,0.354,0.298,-2.541,0.463
38.3,Line_Following,Line Straight,0.352,0.297,-2.541,0.461
38.34,Line_Following,Line Straight,0.35,0.296,-2.541,0.459
38.37,Line_Following,Line Left,0.35,0.296,-2.529,0.459
38.4,Line_Following,Line Search,0.35,0.296,-2.564,0.459
38.43,Line_Following,Line Left,0.35,0.296,-2.552,0.458
38.46,Line_Following,Line Left,0.35,0.296,-2.539,0.458
38.5,Line_Following,Line Left,0.35,0.296,-2.527,0.458
38.53,Line_Following,Line Straight,0.348,0.295,-2.527,0.456
38.56,Line_Following,Line Left,0.348,0.294,-2.515,0.456
38.59,Line_Following,Line Left,0.348,0.294,-2.503,0.456
38.62,Line_Following,Line Left,0.348,0.294,-2.491,0.456
38.66,Line_Following,Line Left,0.348,0.294,-2.478,0.456
38.69,Line_Following,Line Left,0.348,0.294,-2.466,0.455
38.72,Line_Following,Line Straight,0.346,0.293,-2.466,0.453
38.75,Line_Following,Line Left,0.346,0.293,-2.454,0.453
38.78,Line_Following,Line Search,0.346,0.293,-2.489,0.453
38.82,Line_Following,Line Left,0.346,0.293,-2.477,0.453
38.85,Line_Following,Line Left,0.346,0.293,-2.464,0.453
38.88,Line_Following,Line Left,0.346,0.293,-2.452,0.453
38.91,Line_Following,Line Left,0.346,0.292,-2.44,0.453
38.94,Line_Following,Line Left,0.346,0.292,-2.428,0.453
38.98,Line_Following,Line Straight,0.344,0.291,-2.428,0.451
39.01,Line_Following,Line Straight,0.343,0.29,-2.428,0.449
39.04,Line_Following,Line Left,0.342,0.29,-2.416,0.449
39.07,Line_Following,Line Search,0.342,0.29,-2.451,0.449
39.1,Line_Following,Line Left,0.342,0.29,-2.438,0.448
39.14,Line_Following,Line Left,0.342,0.289,-2.426,0.448
39.17,Line_Following,Line Straight,0.341,0.288,-2.426,0.446
39.2,Line_Following,Line Left,0.341,0.288,-2.414,0.446
39.23,Line_Following,Line Search,0.341,0.288,-2.449,0.446
39.26,Line_Following,Line Left,0.34,0.288,-2.437,0.446
39.3,Line_Following,Line Left,0.34,0.288,-2.424,0.446
39.33,Line_Following,Line Left,0.34,0.288,-2.412,0.446
39.36,Line_Following,Line Left,0.34,0.288,-2.4,0.446
39.39,Line_Following,Line Left,0.34,0.288,-2.388,0.445
39.42,Line_Following,Line Straight,0.339,0.286,-2.388,0.443
39.46,Line_Following,Line Left,0.339,0.286,-2.376,0.443
39.49,Line_Following,Line Straight,0.337,0.285,-2.376,0.441
39.52,Line_Following,Line Left,0.337,0.285,-2.363,0.441
39.55,Line_Following,Line Left,0.337,0.285,-2.351,0.441
39.58,Line_Following,Line Left,0.337,0.284,-2.339,0.441
39.62,Line_Following,Line Straight,0.335,0.283,-2.339,0.439
39.65,Line_Following,Line Left,0.335,0.283,-2.327,0.439
39.68,Line_Following,Line Search,0.335,0.283,-2.362,0.439
39.71,Line_Following,Line Left,0.335,0.283,-2.35,0.439
39.74,Line_Following,Line Left,0.335,0.283,-2.337,0.438
39.78,Line_Following,Line Left,0.335,0.283,-2.325,0.438
39.81,Line_Following,Line Left,0.335,0.283,-2.313,0.438
39.84,Line_Following,Line Left,0.335,0.282,-2.301,0.438
39.87,Line_Following,Line Straight,0.333,0.281,-2.301,0.436
39.9,Line_Following,Line Left,0.333,0.281,-2.289,0.436
39.94,Line_Following,Line Search,0.333,0.281,-2.323,0.436
39.97,Line_Following,Line Left,0.333,0.281,-2.311,0.436
40.0,Line_Following,Line Left,0.333,0.281,-2.299,0.436
40.03,Line_Following,Line Left,0.333,0.281,-2.287,0.435
40.06,Line_Following,Line Left,0.333,0.28,-2.275,0.435
40.1,Line_Following,Line Left,0.333,0.28,-2.262,0.435
40.13,Line_Following,Line Left,0.333,0.28,-2.25,0.435
40.16,Line_Following,Line Left,0.333,0.28,-2.238,0.435
40.19,Line_Following,Line Straight,0.331,0.279,-2.238,0.433
40.22,Line_Following,Line Left,0.331,0.278,-2.226,0.433
40.26,Line_Following,Line Left,0.331,0.278,-2.214,0.433
40.29,Line_Following,Line Straight,0.33,0.277,-2.214,0.431
40.32,Line_Following,Line Straight,0.329,0.275,-2.214,0.429
40.35,Line_Following,Line Left,0.329,0.275,-2.201,0.429
40.38,Line_Following,Line Search,0.329,0.275,-2.236,0.429
40.42,Line_Following,Line Left,0.329,0.275,-2.224,0.429
40.45,Line_Following,Line Left,0.329,0.275,-2.212,0.428
40.48,Line_Following,Line Left,0.329,0.275,-2.2,0.428
40.51,Line_Following,Line Left,0.329,0.275,-2.188,0.428
40.54,Line_Following,Line Left,0.328,0.274,-2.175,0.428
40.58,Line_Following,Line Left,0.328,0.274,-2.163,0.428
40.61,Line_Following,Line Left,0.328,0.274,-2.151,0.428
40.64,Line_Following,Line Straight,0.327,0.273,-2.151,0.426
40.67,Line_Following,Line Left,0.327,0.272,-2.139,0.426
40.7,Line_Following,Line Left,0.327,0.272,-2.127,0.426
40.74,Line_Following,Line Left,0.327,0.272,-2.114,0.425
40.77,Line_Following,Line Straight,0.326,0.27,-2.114,0.424
40.8,Line_Following,Line Left,0.326,0.27,-2.102,0.423
40.83,Line_Following,Line Left,0.326,0.27,-2.09,0.423
40.86,Line_Following,Line Left,0.326,0.27,-2.078,0.423
40.9,Line_Following,Line Left,0.326,0.27,-2.066,0.423
